query_id,query_reads_count,subject_id,%_identity,alignment_length,mismatches,gap_opens,query_length,q_start,q_end,subject_length,s_start,s_end,evalue,bit_score
ERR3855162,16121,B58S3_1_rev,85.0,20.0,3.0,0.0,66.0,34.0,53.0,20.0,1.0,20.0,0.000121,29.2
ERR3855163,15989,5.8S_Fungi_1_rev,100.0,23.0,0.0,0.0,58.0,31.0,53.0,23.0,1.0,23.0,4.71e-09,42.8
ERR3855163,15989,ITS2_1_rev,100.0,20.0,0.0,0.0,58.0,5.0,24.0,20.0,1.0,20.0,2e-07,37.4
ERR3855163,15989,58A2R_1_rev,100.0,17.0,0.0,0.0,58.0,6.0,22.0,17.0,1.0,17.0,8.52e-06,31.9
ERR3855163,15989,B58S3_1_rev,85.0,20.0,3.0,0.0,58.0,34.0,53.0,20.0,1.0,20.0,0.000104,29.2
ERR3855164,14531,5.8S_Fungi_1_rev,100.0,23.0,0.0,0.0,67.0,33.0,55.0,23.0,1.0,23.0,5.59e-09,42.8
ERR3855164,14531,ITS2_1_rev,100.0,20.0,0.0,0.0,67.0,7.0,26.0,20.0,1.0,20.0,2.38e-07,37.4
ERR3855164,14531,58A2R_1_rev,100.0,17.0,0.0,0.0,67.0,8.0,24.0,17.0,1.0,17.0,1.01e-05,31.9
ERR3855164,14531,B58S3_1_rev,85.0,20.0,3.0,0.0,67.0,36.0,55.0,20.0,1.0,20.0,0.000123,29.2
ERR3855165,13770,5.8S_Fungi_1_rev,100.0,23.0,0.0,0.0,60.0,32.0,54.0,23.0,1.0,23.0,4.91e-09,42.8
ERR3855165,13770,ITS2_1_rev,100.0,20.0,0.0,0.0,60.0,6.0,25.0,20.0,1.0,20.0,2.09e-07,37.4
ERR3855165,13770,58A2R_1_rev,100.0,17.0,0.0,0.0,60.0,7.0,23.0,17.0,1.0,17.0,8.87e-06,31.9
ERR3855165,13770,B58S3_1_rev,85.0,20.0,3.0,0.0,60.0,35.0,54.0,20.0,1.0,20.0,0.000108,29.2
ERR3855166,17980,5.8S_Fungi_1_rev,100.0,23.0,0.0,0.0,65.0,32.0,54.0,23.0,1.0,23.0,5.4e-09,42.8
ERR3855166,17980,ITS2_1_rev,100.0,20.0,0.0,0.0,65.0,6.0,25.0,20.0,1.0,20.0,2.3e-07,37.4
ERR3855166,17980,58A2R_1_rev,100.0,17.0,0.0,0.0,65.0,7.0,23.0,17.0,1.0,17.0,9.76e-06,31.9
ERR3855166,17980,B58S3_1_rev,85.0,20.0,3.0,0.0,65.0,35.0,54.0,20.0,1.0,20.0,0.000119,29.2
ERR3855167,16085,ITS2_1_rev,100.0,17.0,0.0,0.0,23.0,7.0,23.0,20.0,1.0,17.0,3.23e-06,31.9
ERR3855167,16085,58A2R_1_rev,100.0,16.0,0.0,0.0,23.0,8.0,23.0,17.0,1.0,16.0,1.13e-05,30.1
ERR3855167,16085,ITS2_KYO2_1_rev,83.333,18.0,3.0,0.0,23.0,4.0,21.0,18.0,1.0,18.0,0.000479,25.6
ERR3855168,16666,5.8S_Fungi_1_rev,100.0,23.0,0.0,0.0,68.0,33.0,55.0,23.0,1.0,23.0,5.69e-09,42.8
ERR3855168,16666,ITS2_1_rev,100.0,20.0,0.0,0.0,68.0,7.0,26.0,20.0,1.0,20.0,2.42e-07,37.4
ERR3855168,16666,58A2R_1_rev,100.0,17.0,0.0,0.0,68.0,8.0,24.0,17.0,1.0,17.0,1.03e-05,31.9
ERR3855168,16666,B58S3_1_rev,85.0,20.0,3.0,0.0,68.0,36.0,55.0,20.0,1.0,20.0,0.000125,29.2
ERR3855169,16862,5.8S_Fungi_1_rev,100.0,23.0,0.0,0.0,66.0,34.0,56.0,23.0,1.0,23.0,5.5e-09,42.8
ERR3855169,16862,ITS2_1_rev,100.0,20.0,0.0,0.0,66.0,8.0,27.0,20.0,1.0,20.0,2.34e-07,37.4
ERR3855169,16862,58A2R_1_rev,100.0,17.0,0.0,0.0,66.0,9.0,25.0,17.0,1.0,17.0,9.94e-06,31.9
ERR3855169,16862,B58S3_1_rev,85.0,20.0,3.0,0.0,66.0,37.0,56.0,20.0,1.0,20.0,0.000121,29.2
ERR3855170,15993,5.8S_Fungi_1_rev,100.0,23.0,0.0,0.0,71.0,34.0,56.0,23.0,1.0,23.0,5.99e-09,42.8
ERR3855170,15993,ITS2_1_rev,100.0,20.0,0.0,0.0,71.0,8.0,27.0,20.0,1.0,20.0,2.55e-07,37.4
ERR3855170,15993,58A2R_1_rev,100.0,17.0,0.0,0.0,71.0,9.0,25.0,17.0,1.0,17.0,1.08e-05,31.9
ERR3855170,15993,B58S3_1_rev,85.0,20.0,3.0,0.0,71.0,37.0,56.0,20.0,1.0,20.0,0.000132,29.2
ERR3855171,10541,ITS2_1_rev,100.0,17.0,0.0,0.0,25.0,9.0,25.0,20.0,1.0,17.0,3.66e-06,31.9
ERR3855171,10541,58A2R_1_rev,100.0,16.0,0.0,0.0,25.0,10.0,25.0,17.0,1.0,16.0,1.28e-05,30.1
ERR3855172,15922,5.8S_Fungi_1_rev,100.0,23.0,0.0,0.0,71.0,36.0,58.0,23.0,1.0,23.0,5.99e-09,42.8
ERR3855172,15922,ITS2_1_rev,100.0,20.0,0.0,0.0,71.0,10.0,29.0,20.0,1.0,20.0,2.55e-07,37.4
ERR3855172,15922,58A2R_1_rev,100.0,17.0,0.0,0.0,71.0,11.0,27.0,17.0,1.0,17.0,1.08e-05,31.9
ERR3855172,15922,B58S3_1_rev,85.0,20.0,3.0,0.0,71.0,39.0,58.0,20.0,1.0,20.0,0.000132,29.2
ERR3855173,10000,ITS2_1_rev,100.0,17.0,0.0,0.0,27.0,11.0,27.0,20.0,1.0,17.0,3.53e-06,31.9
ERR3855173,10000,58A2R_1_rev,100.0,16.0,0.0,0.0,27.0,12.0,27.0,17.0,1.0,16.0,1.23e-05,30.1
ERR3855174,7107,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
ERR3855175,14091,5.8S_Fungi_1_rev,100.0,23.0,0.0,0.0,100.0,31.0,53.0,23.0,1.0,23.0,8.83e-09,42.8
ERR3855175,14091,ITS2_1_rev,100.0,20.0,0.0,0.0,100.0,5.0,24.0,20.0,1.0,20.0,3.76e-07,37.4
ERR3855175,14091,58A2R_1_rev,100.0,17.0,0.0,0.0,100.0,6.0,22.0,17.0,1.0,17.0,1.6e-05,31.9
ERR3855175,14091,B58S3_1_rev,85.0,20.0,3.0,0.0,100.0,34.0,53.0,20.0,1.0,20.0,0.000195,29.2
ERR3855176,16433,5.8S_Fungi_1_rev,100.0,23.0,0.0,0.0,65.0,31.0,53.0,23.0,1.0,23.0,5.4e-09,42.8
ERR3855176,16433,ITS2_1_rev,100.0,20.0,0.0,0.0,65.0,5.0,24.0,20.0,1.0,20.0,2.3e-07,37.4
ERR3855176,16433,58A2R_1_rev,100.0,17.0,0.0,0.0,65.0,6.0,22.0,17.0,1.0,17.0,9.76e-06,31.9
ERR3855176,16433,B58S3_1_rev,85.0,20.0,3.0,0.0,65.0,34.0,53.0,20.0,1.0,20.0,0.000119,29.2
ERR3855177,15950,ITS2_1_rev,100.0,17.0,0.0,0.0,23.0,7.0,23.0,20.0,1.0,17.0,3.23e-06,31.9
ERR3855177,15950,58A2R_1_rev,100.0,16.0,0.0,0.0,23.0,8.0,23.0,17.0,1.0,16.0,1.13e-05,30.1
ERR3855178,15568,ITS2_1_rev,100.0,17.0,0.0,0.0,26.0,10.0,26.0,20.0,1.0,17.0,3.34e-06,31.9
ERR3855178,15568,58A2R_1_rev,100.0,16.0,0.0,0.0,26.0,11.0,26.0,17.0,1.0,16.0,1.17e-05,30.1
ERR3855179,21819,ITS2_1_rev,100.0,17.0,0.0,0.0,21.0,5.0,21.0,20.0,1.0,17.0,2.8e-06,31.9
ERR3855179,21819,58A2R_1_rev,100.0,16.0,0.0,0.0,21.0,6.0,21.0,17.0,1.0,16.0,9.77e-06,30.1
ERR3855180,21518,ITS2_1_rev,100.0,17.0,0.0,0.0,22.0,6.0,22.0,20.0,1.0,17.0,3.01e-06,31.9
ERR3855180,21518,58A2R_1_rev,100.0,16.0,0.0,0.0,22.0,7.0,22.0,17.0,1.0,16.0,1.05e-05,30.1
ERR3855181,18572,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
ERR3855182,26660,ITS2_1_rev,100.0,17.0,0.0,0.0,22.0,6.0,22.0,20.0,1.0,17.0,3.01e-06,31.9
ERR3855182,26660,58A2R_1_rev,100.0,16.0,0.0,0.0,22.0,7.0,22.0,17.0,1.0,16.0,1.05e-05,30.1
ERR3855183,15720,ITS2_1_rev,100.0,15.0,0.0,0.0,23.0,7.0,21.0,20.0,1.0,15.0,3.93e-05,28.3
ERR3855183,15720,58A2R_1_rev,100.0,14.0,0.0,0.0,23.0,8.0,21.0,17.0,1.0,14.0,0.000137,26.5
ERR3855183,15720,ITS2_KYO2_1_rev,83.333,18.0,3.0,0.0,23.0,4.0,21.0,18.0,1.0,18.0,0.000479,25.6
ERR3855184,26124,ITS2_1_rev,100.0,17.0,0.0,0.0,23.0,7.0,23.0,20.0,1.0,17.0,3.23e-06,31.9
ERR3855184,26124,58A2R_1_rev,100.0,16.0,0.0,0.0,23.0,8.0,23.0,17.0,1.0,16.0,1.13e-05,30.1
ERR3855185,35123,ITS2_1_rev,100.0,18.0,0.0,0.0,25.0,8.0,25.0,20.0,1.0,18.0,1.05e-06,33.7
ERR3855185,35123,58A2R_1_rev,100.0,17.0,0.0,0.0,25.0,9.0,25.0,17.0,1.0,17.0,3.66e-06,31.9
ERR3855186,19636,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
ERR3855187,25357,ITS2_1_rev,100.0,17.0,0.0,0.0,25.0,9.0,25.0,20.0,1.0,17.0,3.66e-06,31.9
ERR3855187,25357,58A2R_1_rev,100.0,16.0,0.0,0.0,25.0,10.0,25.0,17.0,1.0,16.0,1.28e-05,30.1
ERR3855188,22473,ITS2_1_rev,100.0,17.0,0.0,0.0,26.0,10.0,26.0,20.0,1.0,17.0,3.34e-06,31.9
ERR3855188,22473,58A2R_1_rev,100.0,16.0,0.0,0.0,26.0,11.0,26.0,17.0,1.0,16.0,1.17e-05,30.1
ERR3855189,20293,ITS2_1_rev,100.0,17.0,0.0,0.0,27.0,11.0,27.0,20.0,1.0,17.0,3.53e-06,31.9
ERR3855189,20293,58A2R_1_rev,100.0,16.0,0.0,0.0,27.0,12.0,27.0,17.0,1.0,16.0,1.23e-05,30.1
ERR3855190,25788,ITS2_1_rev,100.0,17.0,0.0,0.0,28.0,12.0,28.0,20.0,1.0,17.0,3.73e-06,31.9
ERR3855190,25788,58A2R_1_rev,100.0,16.0,0.0,0.0,28.0,13.0,28.0,17.0,1.0,16.0,1.3e-05,30.1
ERR3855191,25913,ITS2_1_rev,100.0,17.0,0.0,0.0,28.0,12.0,28.0,20.0,1.0,17.0,3.73e-06,31.9
ERR3855191,25913,58A2R_1_rev,100.0,16.0,0.0,0.0,28.0,13.0,28.0,17.0,1.0,16.0,1.3e-05,30.1
ERR3855192,23200,ITS2_1_rev,100.0,17.0,0.0,0.0,21.0,5.0,21.0,20.0,1.0,17.0,2.8e-06,31.9
ERR3855192,23200,58A2R_1_rev,100.0,16.0,0.0,0.0,21.0,6.0,21.0,17.0,1.0,16.0,9.77e-06,30.1
ERR3855193,25507,ITS2_1_rev,100.0,18.0,0.0,0.0,22.0,5.0,22.0,20.0,1.0,18.0,8.63e-07,33.7
ERR3855193,25507,58A2R_1_rev,100.0,17.0,0.0,0.0,22.0,6.0,22.0,17.0,1.0,17.0,3.01e-06,31.9
ERR3855194,7182,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
ERR3855195,28393,ITS2_1_rev,100.0,17.0,0.0,0.0,22.0,6.0,22.0,20.0,1.0,17.0,3.01e-06,31.9
ERR3855195,28393,58A2R_1_rev,100.0,16.0,0.0,0.0,22.0,7.0,22.0,17.0,1.0,16.0,1.05e-05,30.1
ERR3855196,14857,ITS2_1_rev,100.0,17.0,0.0,0.0,23.0,7.0,23.0,20.0,1.0,17.0,3.23e-06,31.9
ERR3855196,14857,58A2R_1_rev,100.0,16.0,0.0,0.0,23.0,8.0,23.0,17.0,1.0,16.0,1.13e-05,30.1
ERR3855196,14857,ITS2_KYO2_1_rev,83.333,18.0,3.0,0.0,23.0,4.0,21.0,18.0,1.0,18.0,0.000479,25.6
ERR3855197,21577,ITS2_1_rev,100.0,17.0,0.0,0.0,23.0,7.0,23.0,20.0,1.0,17.0,3.23e-06,31.9
ERR3855197,21577,58A2R_1_rev,100.0,16.0,0.0,0.0,23.0,8.0,23.0,17.0,1.0,16.0,1.13e-05,30.1
ERR3855198,14585,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
ERR3855199,26241,ITS2_1_rev,100.0,17.0,0.0,0.0,24.0,8.0,24.0,20.0,1.0,17.0,3.44e-06,31.9
ERR3855199,26241,58A2R_1_rev,100.0,16.0,0.0,0.0,24.0,9.0,24.0,17.0,1.0,16.0,1.2e-05,30.1
ERR3855200,20391,ITS2_1_rev,100.0,17.0,0.0,0.0,25.0,9.0,25.0,20.0,1.0,17.0,3.66e-06,31.9
ERR3855200,20391,58A2R_1_rev,100.0,16.0,0.0,0.0,25.0,10.0,25.0,17.0,1.0,16.0,1.28e-05,30.1
ERR3855201,16432,ITS2_1_rev,100.0,17.0,0.0,0.0,21.0,5.0,21.0,20.0,1.0,17.0,2.8e-06,31.9
ERR3855201,16432,58A2R_1_rev,100.0,16.0,0.0,0.0,21.0,6.0,21.0,17.0,1.0,16.0,9.77e-06,30.1
ERR3855202,26302,ITS2_1_rev,100.0,17.0,0.0,0.0,27.0,11.0,27.0,20.0,1.0,17.0,3.53e-06,31.9
ERR3855202,26302,58A2R_1_rev,100.0,16.0,0.0,0.0,27.0,12.0,27.0,17.0,1.0,16.0,1.23e-05,30.1
ERR3855203,34780,5.8S_Fungi_1_rev,100.0,23.0,0.0,0.0,63.0,31.0,53.0,23.0,1.0,23.0,5.2e-09,42.8
ERR3855203,34780,ITS2_1_rev,100.0,20.0,0.0,0.0,63.0,5.0,24.0,20.0,1.0,20.0,2.21e-07,37.4
ERR3855203,34780,58A2R_1_rev,100.0,17.0,0.0,0.0,63.0,6.0,22.0,17.0,1.0,17.0,9.41e-06,31.9
ERR3855203,34780,B58S3_1_rev,85.0,20.0,3.0,0.0,63.0,34.0,53.0,20.0,1.0,20.0,0.000115,29.2
ERR3855204,31152,5.8S_Fungi_1_rev,100.0,23.0,0.0,0.0,72.0,32.0,54.0,23.0,1.0,23.0,6.09e-09,42.8
ERR3855204,31152,ITS2_1_rev,100.0,20.0,0.0,0.0,72.0,6.0,25.0,20.0,1.0,20.0,2.59e-07,37.4
ERR3855204,31152,58A2R_1_rev,100.0,17.0,0.0,0.0,72.0,7.0,23.0,17.0,1.0,17.0,1.1e-05,31.9
ERR3855204,31152,B58S3_1_rev,85.0,20.0,3.0,0.0,72.0,35.0,54.0,20.0,1.0,20.0,0.000134,29.2
ERR3855205,36635,5.8S_Fungi_1_rev,100.0,23.0,0.0,0.0,69.0,32.0,54.0,23.0,1.0,23.0,5.79e-09,42.8
ERR3855205,36635,ITS2_1_rev,100.0,20.0,0.0,0.0,69.0,6.0,25.0,20.0,1.0,20.0,2.46e-07,37.4
ERR3855205,36635,58A2R_1_rev,100.0,17.0,0.0,0.0,69.0,7.0,23.0,17.0,1.0,17.0,1.05e-05,31.9
ERR3855205,36635,B58S3_1_rev,85.0,20.0,3.0,0.0,69.0,35.0,54.0,20.0,1.0,20.0,0.000128,29.2
ERR3855206,34262,5.8S_Fungi_1_rev,100.0,23.0,0.0,0.0,100.0,33.0,55.0,23.0,1.0,23.0,8.83e-09,42.8
ERR3855206,34262,ITS2_1_rev,100.0,20.0,0.0,0.0,100.0,7.0,26.0,20.0,1.0,20.0,3.76e-07,37.4
ERR3855206,34262,58A2R_1_rev,100.0,17.0,0.0,0.0,100.0,8.0,24.0,17.0,1.0,17.0,1.6e-05,31.9
ERR3855206,34262,B58S3_1_rev,85.0,20.0,3.0,0.0,100.0,36.0,55.0,20.0,1.0,20.0,0.000195,29.2
ERR3855207,34246,5.8S_Fungi_1_rev,100.0,23.0,0.0,0.0,91.0,33.0,55.0,23.0,1.0,23.0,7.95e-09,42.8
ERR3855207,34246,ITS2_1_rev,100.0,20.0,0.0,0.0,91.0,7.0,26.0,20.0,1.0,20.0,3.38e-07,37.4
ERR3855207,34246,58A2R_1_rev,100.0,17.0,0.0,0.0,91.0,8.0,24.0,17.0,1.0,17.0,1.44e-05,31.9
ERR3855207,34246,B58S3_1_rev,85.0,20.0,3.0,0.0,91.0,36.0,55.0,20.0,1.0,20.0,0.000175,29.2
ERR3855208,32548,5.8S_Fungi_1_rev,100.0,23.0,0.0,0.0,100.0,34.0,56.0,23.0,1.0,23.0,8.83e-09,42.8
ERR3855208,32548,ITS2_1_rev,100.0,20.0,0.0,0.0,100.0,8.0,27.0,20.0,1.0,20.0,3.76e-07,37.4
ERR3855208,32548,58A2R_1_rev,100.0,17.0,0.0,0.0,100.0,9.0,25.0,17.0,1.0,17.0,1.6e-05,31.9
ERR3855208,32548,B58S3_1_rev,85.0,20.0,3.0,0.0,100.0,37.0,56.0,20.0,1.0,20.0,0.000195,29.2
ERR3855209,42603,5.8S_Fungi_1_rev,100.0,23.0,0.0,0.0,58.0,34.0,56.0,23.0,1.0,23.0,4.71e-09,42.8
ERR3855209,42603,ITS2_1_rev,100.0,20.0,0.0,0.0,58.0,8.0,27.0,20.0,1.0,20.0,2e-07,37.4
ERR3855209,42603,58A2R_1_rev,100.0,17.0,0.0,0.0,58.0,9.0,25.0,17.0,1.0,17.0,8.52e-06,31.9
ERR3855209,42603,B58S3_1_rev,85.0,20.0,3.0,0.0,58.0,37.0,56.0,20.0,1.0,20.0,0.000104,29.2
ERR3855210,29165,ITS2_1_rev,100.0,17.0,0.0,0.0,28.0,12.0,28.0,20.0,1.0,17.0,3.73e-06,31.9
ERR3855210,29165,58A2R_1_rev,100.0,16.0,0.0,0.0,28.0,13.0,28.0,17.0,1.0,16.0,1.3e-05,30.1
ERR3855211,39045,5.8S_Fungi_1_rev,100.0,23.0,0.0,0.0,75.0,35.0,57.0,23.0,1.0,23.0,6.38e-09,42.8
ERR3855211,39045,ITS2_1_rev,100.0,20.0,0.0,0.0,75.0,9.0,28.0,20.0,1.0,20.0,2.71e-07,37.4
ERR3855211,39045,58A2R_1_rev,100.0,17.0,0.0,0.0,75.0,10.0,26.0,17.0,1.0,17.0,1.15e-05,31.9
ERR3855211,39045,B58S3_1_rev,85.0,20.0,3.0,0.0,75.0,38.0,57.0,20.0,1.0,20.0,0.000141,29.2
ERR3855212,36903,5.8S_Fungi_1_rev,100.0,23.0,0.0,0.0,67.0,36.0,58.0,23.0,1.0,23.0,5.59e-09,42.8
ERR3855212,36903,ITS2_1_rev,100.0,20.0,0.0,0.0,67.0,10.0,29.0,20.0,1.0,20.0,2.38e-07,37.4
ERR3855212,36903,58A2R_1_rev,100.0,17.0,0.0,0.0,67.0,11.0,27.0,17.0,1.0,17.0,1.01e-05,31.9
ERR3855212,36903,B58S3_1_rev,85.0,20.0,3.0,0.0,67.0,39.0,58.0,20.0,1.0,20.0,0.000123,29.2
ERR3855213,27591,5.8S_Fungi_1_rev,100.0,23.0,0.0,0.0,100.0,37.0,59.0,23.0,1.0,23.0,8.83e-09,42.8
ERR3855213,27591,ITS2_1_rev,100.0,20.0,0.0,0.0,100.0,11.0,30.0,20.0,1.0,20.0,3.76e-07,37.4
ERR3855213,27591,58A2R_1_rev,100.0,17.0,0.0,0.0,100.0,12.0,28.0,17.0,1.0,17.0,1.6e-05,31.9
ERR3855213,27591,B58S3_1_rev,85.0,20.0,3.0,0.0,100.0,40.0,59.0,20.0,1.0,20.0,0.000195,29.2
ERR3855214,31572,ITS2_1_rev,100.0,17.0,0.0,0.0,28.0,12.0,28.0,20.0,1.0,17.0,3.73e-06,31.9
ERR3855214,31572,58A2R_1_rev,100.0,16.0,0.0,0.0,28.0,13.0,28.0,17.0,1.0,16.0,1.3e-05,30.1
ERR3855215,32460,5.8S_Fungi_1_rev,100.0,23.0,0.0,0.0,65.0,31.0,53.0,23.0,1.0,23.0,5.4e-09,42.8
ERR3855215,32460,ITS2_1_rev,100.0,20.0,0.0,0.0,65.0,5.0,24.0,20.0,1.0,20.0,2.3e-07,37.4
ERR3855215,32460,58A2R_1_rev,100.0,17.0,0.0,0.0,65.0,6.0,22.0,17.0,1.0,17.0,9.76e-06,31.9
ERR3855215,32460,B58S3_1_rev,85.0,20.0,3.0,0.0,65.0,34.0,53.0,20.0,1.0,20.0,0.000119,29.2
ERR3855216,29701,5.8S_Fungi_1_rev,100.0,23.0,0.0,0.0,100.0,31.0,53.0,23.0,1.0,23.0,8.83e-09,42.8
ERR3855216,29701,ITS2_1_rev,100.0,20.0,0.0,0.0,100.0,5.0,24.0,20.0,1.0,20.0,3.76e-07,37.4
ERR3855216,29701,58A2R_1_rev,100.0,17.0,0.0,0.0,100.0,6.0,22.0,17.0,1.0,17.0,1.6e-05,31.9
ERR3855216,29701,B58S3_1_rev,85.0,20.0,3.0,0.0,100.0,34.0,53.0,20.0,1.0,20.0,0.000195,29.2
ERR3855217,11325,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
ERR3855218,28328,5.8S_Fungi_1_rev,100.0,23.0,0.0,0.0,65.0,32.0,54.0,23.0,1.0,23.0,5.4e-09,42.8
ERR3855218,28328,ITS2_1_rev,100.0,20.0,0.0,0.0,65.0,6.0,25.0,20.0,1.0,20.0,2.3e-07,37.4
ERR3855218,28328,58A2R_1_rev,100.0,17.0,0.0,0.0,65.0,7.0,23.0,17.0,1.0,17.0,9.76e-06,31.9
ERR3855218,28328,B58S3_1_rev,85.0,20.0,3.0,0.0,65.0,35.0,54.0,20.0,1.0,20.0,0.000119,29.2
ERR3855219,28693,5.8S_Fungi_1_rev,100.0,23.0,0.0,0.0,65.0,33.0,55.0,23.0,1.0,23.0,5.4e-09,42.8
ERR3855219,28693,ITS2_1_rev,100.0,20.0,0.0,0.0,65.0,7.0,26.0,20.0,1.0,20.0,2.3e-07,37.4
ERR3855219,28693,58A2R_1_rev,100.0,17.0,0.0,0.0,65.0,8.0,24.0,17.0,1.0,17.0,9.76e-06,31.9
ERR3855219,28693,B58S3_1_rev,85.0,20.0,3.0,0.0,65.0,36.0,55.0,20.0,1.0,20.0,0.000119,29.2
ERR3855220,31379,5.8S_Fungi_1_rev,100.0,23.0,0.0,0.0,65.0,33.0,55.0,23.0,1.0,23.0,5.4e-09,42.8
ERR3855220,31379,ITS2_1_rev,100.0,20.0,0.0,0.0,65.0,7.0,26.0,20.0,1.0,20.0,2.3e-07,37.4
ERR3855220,31379,58A2R_1_rev,100.0,17.0,0.0,0.0,65.0,8.0,24.0,17.0,1.0,17.0,9.76e-06,31.9
ERR3855220,31379,B58S3_1_rev,85.0,20.0,3.0,0.0,65.0,36.0,55.0,20.0,1.0,20.0,0.000119,29.2
ERR3855221,36217,5.8S_Fungi_1_rev,100.0,23.0,0.0,0.0,67.0,34.0,56.0,23.0,1.0,23.0,5.59e-09,42.8
ERR3855221,36217,ITS2_1_rev,100.0,20.0,0.0,0.0,67.0,8.0,27.0,20.0,1.0,20.0,2.38e-07,37.4
ERR3855221,36217,58A2R_1_rev,100.0,17.0,0.0,0.0,67.0,9.0,25.0,17.0,1.0,17.0,1.01e-05,31.9
ERR3855221,36217,B58S3_1_rev,85.0,20.0,3.0,0.0,67.0,37.0,56.0,20.0,1.0,20.0,0.000123,29.2
ERR3855222,33131,ITS2_1_rev,100.0,17.0,0.0,0.0,24.0,8.0,24.0,20.0,1.0,17.0,3.44e-06,31.9
ERR3855222,33131,58A2R_1_rev,100.0,16.0,0.0,0.0,24.0,9.0,24.0,17.0,1.0,16.0,1.2e-05,30.1
ERR3855223,38301,5.8S_Fungi_1_rev,100.0,23.0,0.0,0.0,67.0,35.0,57.0,23.0,1.0,23.0,5.59e-09,42.8
ERR3855223,38301,ITS2_1_rev,100.0,20.0,0.0,0.0,67.0,9.0,28.0,20.0,1.0,20.0,2.38e-07,37.4
ERR3855223,38301,58A2R_1_rev,100.0,17.0,0.0,0.0,67.0,10.0,26.0,17.0,1.0,17.0,1.01e-05,31.9
ERR3855223,38301,B58S3_1_rev,85.0,20.0,3.0,0.0,67.0,38.0,57.0,20.0,1.0,20.0,0.000123,29.2
ERR3855224,29755,5.8S_Fungi_1_rev,100.0,23.0,0.0,0.0,100.0,31.0,53.0,23.0,1.0,23.0,8.83e-09,42.8
ERR3855224,29755,ITS2_1_rev,100.0,20.0,0.0,0.0,100.0,5.0,24.0,20.0,1.0,20.0,3.76e-07,37.4
ERR3855224,29755,58A2R_1_rev,100.0,17.0,0.0,0.0,100.0,6.0,22.0,17.0,1.0,17.0,1.6e-05,31.9
ERR3855224,29755,B58S3_1_rev,85.0,20.0,3.0,0.0,100.0,34.0,53.0,20.0,1.0,20.0,0.000195,29.2
ERR3855225,26856,5.8S_Fungi_1_rev,100.0,23.0,0.0,0.0,69.0,36.0,58.0,23.0,1.0,23.0,5.79e-09,42.8
ERR3855225,26856,ITS2_1_rev,100.0,20.0,0.0,0.0,69.0,10.0,29.0,20.0,1.0,20.0,2.46e-07,37.4
ERR3855225,26856,58A2R_1_rev,100.0,17.0,0.0,0.0,69.0,11.0,27.0,17.0,1.0,17.0,1.05e-05,31.9
ERR3855225,26856,B58S3_1_rev,85.0,20.0,3.0,0.0,69.0,39.0,58.0,20.0,1.0,20.0,0.000128,29.2
ERR3855226,31491,ITS2_1_rev,100.0,17.0,0.0,0.0,27.0,11.0,27.0,20.0,1.0,17.0,3.53e-06,31.9
ERR3855226,31491,58A2R_1_rev,100.0,16.0,0.0,0.0,27.0,12.0,27.0,17.0,1.0,16.0,1.23e-05,30.1
ERR3855227,23651,ITS2_1_rev,100.0,17.0,0.0,0.0,28.0,12.0,28.0,20.0,1.0,17.0,3.73e-06,31.9
ERR3855227,23651,58A2R_1_rev,100.0,16.0,0.0,0.0,28.0,13.0,28.0,17.0,1.0,16.0,1.3e-05,30.1
ERR3855228,22673,ITS2_1_rev,100.0,17.0,0.0,0.0,21.0,5.0,21.0,20.0,1.0,17.0,2.8e-06,31.9
ERR3855228,22673,58A2R_1_rev,100.0,16.0,0.0,0.0,21.0,6.0,21.0,17.0,1.0,16.0,9.77e-06,30.1
ERR3855229,27256,5.8S_Fungi_1_rev,100.0,23.0,0.0,0.0,64.0,31.0,53.0,23.0,1.0,23.0,5.3e-09,42.8
ERR3855229,27256,ITS2_1_rev,100.0,20.0,0.0,0.0,64.0,5.0,24.0,20.0,1.0,20.0,2.25e-07,37.4
ERR3855229,27256,58A2R_1_rev,100.0,17.0,0.0,0.0,64.0,6.0,22.0,17.0,1.0,17.0,9.58e-06,31.9
ERR3855229,27256,B58S3_1_rev,85.0,20.0,3.0,0.0,64.0,34.0,53.0,20.0,1.0,20.0,0.000117,29.2
ERR3855230,17086,5.8S_Fungi_1_rev,100.0,23.0,0.0,0.0,100.0,32.0,54.0,23.0,1.0,23.0,8.83e-09,42.8
ERR3855230,17086,ITS2_1_rev,100.0,20.0,0.0,0.0,100.0,6.0,25.0,20.0,1.0,20.0,3.76e-07,37.4
ERR3855230,17086,58A2R_1_rev,100.0,17.0,0.0,0.0,100.0,7.0,23.0,17.0,1.0,17.0,1.6e-05,31.9
