query_id,query_reads_count,subject_id,%_identity,alignment_length,mismatches,gap_opens,query_length,q_start,q_end,subject_length,s_start,s_end,evalue,bit_score
SRR5098444,86035,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SRR5098445,2511,ITS86F_2_fwd,100.0,21.0,0.0,0.0,69.0,35.0,55.0,21.0,1.0,21.0,7.06e-08,39.2
SRR5098445,2511,fITS7_2_fwd,94.737,19.0,1.0,0.0,69.0,35.0,53.0,19.0,1.0,19.0,1.05e-05,32.8
SRR5098445,2511,gITS7_2_fwd,89.474,19.0,2.0,0.0,69.0,35.0,53.0,19.0,1.0,19.0,3.65e-05,30.1
SRR5098446,36773,ITS86F_2_fwd,100.0,21.0,0.0,0.0,69.0,35.0,55.0,21.0,1.0,21.0,7.06e-08,39.2
SRR5098446,36773,fITS7_2_fwd,94.737,19.0,1.0,0.0,69.0,35.0,53.0,19.0,1.0,19.0,1.05e-05,32.8
SRR5098446,36773,gITS7_2_fwd,89.474,19.0,2.0,0.0,69.0,35.0,53.0,19.0,1.0,19.0,3.65e-05,30.1
SRR5098447,71091,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SRR5098449,44536,ITS86F_2_fwd,100.0,21.0,0.0,0.0,100.0,35.0,55.0,21.0,1.0,21.0,1.08e-07,39.2
SRR5098449,44536,fITS7_2_fwd,94.737,19.0,1.0,0.0,100.0,35.0,53.0,19.0,1.0,19.0,1.6e-05,32.8
SRR5098449,44536,gITS7_2_fwd,89.474,19.0,2.0,0.0,100.0,35.0,53.0,19.0,1.0,19.0,5.57e-05,30.1
SRR5098450,53184,ITS86F_2_fwd,100.0,21.0,0.0,0.0,100.0,35.0,55.0,21.0,1.0,21.0,1.08e-07,39.2
SRR5098450,53184,fITS7_2_fwd,94.737,19.0,1.0,0.0,100.0,35.0,53.0,19.0,1.0,19.0,1.6e-05,32.8
SRR5098450,53184,gITS7_2_fwd,89.474,19.0,2.0,0.0,100.0,35.0,53.0,19.0,1.0,19.0,5.57e-05,30.1
SRR5098452,37341,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SRR5098453,20242,ITS86F_2_fwd,100.0,21.0,0.0,0.0,100.0,35.0,55.0,21.0,1.0,21.0,1.08e-07,39.2
SRR5098453,20242,fITS7_2_fwd,94.737,19.0,1.0,0.0,100.0,35.0,53.0,19.0,1.0,19.0,1.6e-05,32.8
SRR5098453,20242,gITS7_2_fwd,89.474,19.0,2.0,0.0,100.0,35.0,53.0,19.0,1.0,19.0,5.57e-05,30.1
SRR5098454,14449,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SRR5098456,25177,ITS86F_2_fwd,100.0,21.0,0.0,0.0,79.0,35.0,55.0,21.0,1.0,21.0,8.25e-08,39.2
SRR5098456,25177,fITS7_2_fwd,94.737,19.0,1.0,0.0,79.0,35.0,53.0,19.0,1.0,19.0,1.22e-05,32.8
SRR5098456,25177,gITS7_2_fwd,89.474,19.0,2.0,0.0,79.0,35.0,53.0,19.0,1.0,19.0,4.27e-05,30.1
SRR5098457,22732,ITS86F_2_fwd,100.0,21.0,0.0,0.0,69.0,35.0,55.0,21.0,1.0,21.0,7.06e-08,39.2
SRR5098457,22732,fITS7_2_fwd,94.737,19.0,1.0,0.0,69.0,35.0,53.0,19.0,1.0,19.0,1.05e-05,32.8
SRR5098457,22732,gITS7_2_fwd,89.474,19.0,2.0,0.0,69.0,35.0,53.0,19.0,1.0,19.0,3.65e-05,30.1
SRR5098458,68675,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SRR5098459,26882,ITS86F_2_fwd,100.0,21.0,0.0,0.0,100.0,35.0,55.0,21.0,1.0,21.0,1.08e-07,39.2
SRR5098459,26882,fITS7_2_fwd,94.737,19.0,1.0,0.0,100.0,35.0,53.0,19.0,1.0,19.0,1.6e-05,32.8
SRR5098459,26882,gITS7_2_fwd,89.474,19.0,2.0,0.0,100.0,35.0,53.0,19.0,1.0,19.0,5.57e-05,30.1
SRR5098460,26255,ITS86F_2_fwd,100.0,21.0,0.0,0.0,100.0,35.0,55.0,21.0,1.0,21.0,1.08e-07,39.2
SRR5098460,26255,fITS7_2_fwd,94.737,19.0,1.0,0.0,100.0,35.0,53.0,19.0,1.0,19.0,1.6e-05,32.8
SRR5098460,26255,gITS7_2_fwd,89.474,19.0,2.0,0.0,100.0,35.0,53.0,19.0,1.0,19.0,5.57e-05,30.1
SRR5098461,29670,ITS86F_2_fwd,100.0,21.0,0.0,0.0,80.0,35.0,55.0,21.0,1.0,21.0,8.37e-08,39.2
SRR5098461,29670,fITS7_2_fwd,94.737,19.0,1.0,0.0,80.0,35.0,53.0,19.0,1.0,19.0,1.24e-05,32.8
SRR5098461,29670,gITS7_2_fwd,89.474,19.0,2.0,0.0,80.0,35.0,53.0,19.0,1.0,19.0,4.34e-05,30.1
SRR5098465,3723,ITS86F_2_fwd,100.0,21.0,0.0,0.0,69.0,35.0,55.0,21.0,1.0,21.0,7.06e-08,39.2
SRR5098465,3723,fITS7_2_fwd,94.737,19.0,1.0,0.0,69.0,35.0,53.0,19.0,1.0,19.0,1.05e-05,32.8
SRR5098465,3723,gITS7_2_fwd,89.474,19.0,2.0,0.0,69.0,35.0,53.0,19.0,1.0,19.0,3.65e-05,30.1
SRR5098466,53775,ITS86F_2_fwd,100.0,21.0,0.0,0.0,100.0,35.0,55.0,21.0,1.0,21.0,1.08e-07,39.2
SRR5098466,53775,fITS7_2_fwd,94.737,19.0,1.0,0.0,100.0,35.0,53.0,19.0,1.0,19.0,1.6e-05,32.8
SRR5098466,53775,gITS7_2_fwd,89.474,19.0,2.0,0.0,100.0,35.0,53.0,19.0,1.0,19.0,5.57e-05,30.1
SRR5098467,30102,ITS86F_2_fwd,100.0,21.0,0.0,0.0,100.0,35.0,55.0,21.0,1.0,21.0,1.08e-07,39.2
SRR5098467,30102,fITS7_2_fwd,94.737,19.0,1.0,0.0,100.0,35.0,53.0,19.0,1.0,19.0,1.6e-05,32.8
SRR5098467,30102,gITS7_2_fwd,89.474,19.0,2.0,0.0,100.0,35.0,53.0,19.0,1.0,19.0,5.57e-05,30.1
SRR5098469,85825,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SRR5098470,19559,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SRR5098471,67658,ITS86F_2_fwd,100.0,21.0,0.0,0.0,100.0,35.0,55.0,21.0,1.0,21.0,1.08e-07,39.2
SRR5098471,67658,fITS7_2_fwd,94.737,19.0,1.0,0.0,100.0,35.0,53.0,19.0,1.0,19.0,1.6e-05,32.8
SRR5098471,67658,gITS7_2_fwd,89.474,19.0,2.0,0.0,100.0,35.0,53.0,19.0,1.0,19.0,5.57e-05,30.1
SRR5098473,7918,ITS86F_2_fwd,100.0,21.0,0.0,0.0,100.0,35.0,55.0,21.0,1.0,21.0,1.08e-07,39.2
SRR5098473,7918,fITS7_2_fwd,94.737,19.0,1.0,0.0,100.0,35.0,53.0,19.0,1.0,19.0,1.6e-05,32.8
SRR5098473,7918,gITS7_2_fwd,89.474,19.0,2.0,0.0,100.0,35.0,53.0,19.0,1.0,19.0,5.57e-05,30.1
SRR5098474,23889,ITS86F_2_fwd,100.0,21.0,0.0,0.0,100.0,35.0,55.0,21.0,1.0,21.0,1.08e-07,39.2
SRR5098474,23889,fITS7_2_fwd,94.737,19.0,1.0,0.0,100.0,35.0,53.0,19.0,1.0,19.0,1.6e-05,32.8
SRR5098474,23889,gITS7_2_fwd,89.474,19.0,2.0,0.0,100.0,35.0,53.0,19.0,1.0,19.0,5.57e-05,30.1
SRR5098475,17687,ITS86F_2_fwd,100.0,21.0,0.0,0.0,100.0,35.0,55.0,21.0,1.0,21.0,1.08e-07,39.2
SRR5098475,17687,fITS7_2_fwd,94.737,19.0,1.0,0.0,100.0,35.0,53.0,19.0,1.0,19.0,1.6e-05,32.8
SRR5098475,17687,gITS7_2_fwd,89.474,19.0,2.0,0.0,100.0,35.0,53.0,19.0,1.0,19.0,5.57e-05,30.1
SRR5098477,72984,ITS86F_2_fwd,100.0,21.0,0.0,0.0,80.0,35.0,55.0,21.0,1.0,21.0,8.37e-08,39.2
SRR5098477,72984,fITS7_2_fwd,94.737,19.0,1.0,0.0,80.0,35.0,53.0,19.0,1.0,19.0,1.24e-05,32.8
SRR5098477,72984,gITS7_2_fwd,89.474,19.0,2.0,0.0,80.0,35.0,53.0,19.0,1.0,19.0,4.34e-05,30.1
SRR5098478,53454,ITS86F_2_fwd,100.0,21.0,0.0,0.0,100.0,35.0,55.0,21.0,1.0,21.0,1.08e-07,39.2
SRR5098478,53454,fITS7_2_fwd,94.737,19.0,1.0,0.0,100.0,35.0,53.0,19.0,1.0,19.0,1.6e-05,32.8
SRR5098478,53454,gITS7_2_fwd,89.474,19.0,2.0,0.0,100.0,35.0,53.0,19.0,1.0,19.0,5.57e-05,30.1
SRR5098479,22046,ITS86F_2_fwd,100.0,21.0,0.0,0.0,100.0,35.0,55.0,21.0,1.0,21.0,1.08e-07,39.2
SRR5098479,22046,fITS7_2_fwd,94.737,19.0,1.0,0.0,100.0,35.0,53.0,19.0,1.0,19.0,1.6e-05,32.8
SRR5098479,22046,gITS7_2_fwd,89.474,19.0,2.0,0.0,100.0,35.0,53.0,19.0,1.0,19.0,5.57e-05,30.1
SRR5098481,26291,ITS86F_2_fwd,100.0,21.0,0.0,0.0,80.0,35.0,55.0,21.0,1.0,21.0,8.37e-08,39.2
SRR5098481,26291,fITS7_2_fwd,94.737,19.0,1.0,0.0,80.0,35.0,53.0,19.0,1.0,19.0,1.24e-05,32.8
SRR5098481,26291,gITS7_2_fwd,89.474,19.0,2.0,0.0,80.0,35.0,53.0,19.0,1.0,19.0,4.34e-05,30.1
SRR5098483,23525,ITS86F_2_fwd,100.0,21.0,0.0,0.0,69.0,35.0,55.0,21.0,1.0,21.0,7.06e-08,39.2
SRR5098483,23525,fITS7_2_fwd,94.737,19.0,1.0,0.0,69.0,35.0,53.0,19.0,1.0,19.0,1.05e-05,32.8
SRR5098483,23525,gITS7_2_fwd,89.474,19.0,2.0,0.0,69.0,35.0,53.0,19.0,1.0,19.0,3.65e-05,30.1
SRR5098484,15292,ITS86F_2_fwd,100.0,21.0,0.0,0.0,80.0,35.0,55.0,21.0,1.0,21.0,8.37e-08,39.2
SRR5098484,15292,fITS7_2_fwd,94.737,19.0,1.0,0.0,80.0,35.0,53.0,19.0,1.0,19.0,1.24e-05,32.8
SRR5098484,15292,gITS7_2_fwd,89.474,19.0,2.0,0.0,80.0,35.0,53.0,19.0,1.0,19.0,4.34e-05,30.1
SRR5098486,16158,ITS86F_2_fwd,100.0,21.0,0.0,0.0,100.0,35.0,55.0,21.0,1.0,21.0,1.08e-07,39.2
SRR5098486,16158,fITS7_2_fwd,94.737,19.0,1.0,0.0,100.0,35.0,53.0,19.0,1.0,19.0,1.6e-05,32.8
SRR5098486,16158,gITS7_2_fwd,89.474,19.0,2.0,0.0,100.0,35.0,53.0,19.0,1.0,19.0,5.57e-05,30.1
SRR5098487,26810,ITS86F_2_fwd,100.0,21.0,0.0,0.0,69.0,35.0,55.0,21.0,1.0,21.0,7.06e-08,39.2
SRR5098487,26810,fITS7_2_fwd,94.737,19.0,1.0,0.0,69.0,35.0,53.0,19.0,1.0,19.0,1.05e-05,32.8
SRR5098487,26810,gITS7_2_fwd,89.474,19.0,2.0,0.0,69.0,35.0,53.0,19.0,1.0,19.0,3.65e-05,30.1
SRR5098488,24251,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SRR5098489,108635,ITS86F_2_fwd,100.0,21.0,0.0,0.0,80.0,35.0,55.0,21.0,1.0,21.0,8.37e-08,39.2
SRR5098489,108635,fITS7_2_fwd,94.737,19.0,1.0,0.0,80.0,35.0,53.0,19.0,1.0,19.0,1.24e-05,32.8
SRR5098489,108635,gITS7_2_fwd,89.474,19.0,2.0,0.0,80.0,35.0,53.0,19.0,1.0,19.0,4.34e-05,30.1
SRR5098490,63950,ITS86F_2_fwd,100.0,21.0,0.0,0.0,100.0,35.0,55.0,21.0,1.0,21.0,1.08e-07,39.2
SRR5098490,63950,fITS7_2_fwd,94.737,19.0,1.0,0.0,100.0,35.0,53.0,19.0,1.0,19.0,1.6e-05,32.8
SRR5098490,63950,gITS7_2_fwd,89.474,19.0,2.0,0.0,100.0,35.0,53.0,19.0,1.0,19.0,5.57e-05,30.1
SRR5098491,47826,ITS86F_2_fwd,100.0,21.0,0.0,0.0,80.0,35.0,55.0,21.0,1.0,21.0,8.37e-08,39.2
SRR5098491,47826,fITS7_2_fwd,94.737,19.0,1.0,0.0,80.0,35.0,53.0,19.0,1.0,19.0,1.24e-05,32.8
SRR5098491,47826,gITS7_2_fwd,89.474,19.0,2.0,0.0,80.0,35.0,53.0,19.0,1.0,19.0,4.34e-05,30.1
SRR5098492,3062,ITS86F_2_fwd,100.0,21.0,0.0,0.0,80.0,35.0,55.0,21.0,1.0,21.0,8.37e-08,39.2
SRR5098492,3062,fITS7_2_fwd,94.737,19.0,1.0,0.0,80.0,35.0,53.0,19.0,1.0,19.0,1.24e-05,32.8
SRR5098492,3062,gITS7_2_fwd,89.474,19.0,2.0,0.0,80.0,35.0,53.0,19.0,1.0,19.0,4.34e-05,30.1
SRR5098493,17902,ITS86F_2_fwd,100.0,21.0,0.0,0.0,100.0,35.0,55.0,21.0,1.0,21.0,1.08e-07,39.2
SRR5098493,17902,fITS7_2_fwd,94.737,19.0,1.0,0.0,100.0,35.0,53.0,19.0,1.0,19.0,1.6e-05,32.8
SRR5098493,17902,gITS7_2_fwd,89.474,19.0,2.0,0.0,100.0,35.0,53.0,19.0,1.0,19.0,5.57e-05,30.1
SRR5098494,8857,ITS86F_2_fwd,100.0,21.0,0.0,0.0,80.0,35.0,55.0,21.0,1.0,21.0,8.37e-08,39.2
SRR5098494,8857,fITS7_2_fwd,94.737,19.0,1.0,0.0,80.0,35.0,53.0,19.0,1.0,19.0,1.24e-05,32.8
SRR5098494,8857,gITS7_2_fwd,89.474,19.0,2.0,0.0,80.0,35.0,53.0,19.0,1.0,19.0,4.34e-05,30.1
SRR5098495,15629,ITS86F_2_fwd,100.0,21.0,0.0,0.0,100.0,35.0,55.0,21.0,1.0,21.0,1.08e-07,39.2
SRR5098495,15629,fITS7_2_fwd,94.737,19.0,1.0,0.0,100.0,35.0,53.0,19.0,1.0,19.0,1.6e-05,32.8
SRR5098495,15629,gITS7_2_fwd,89.474,19.0,2.0,0.0,100.0,35.0,53.0,19.0,1.0,19.0,5.57e-05,30.1
SRR5098496,29134,ITS86F_2_fwd,100.0,21.0,0.0,0.0,100.0,35.0,55.0,21.0,1.0,21.0,1.08e-07,39.2
SRR5098496,29134,fITS7_2_fwd,94.737,19.0,1.0,0.0,100.0,35.0,53.0,19.0,1.0,19.0,1.6e-05,32.8
SRR5098496,29134,gITS7_2_fwd,89.474,19.0,2.0,0.0,100.0,35.0,53.0,19.0,1.0,19.0,5.57e-05,30.1
SRR5098498,150586,ITS86F_2_fwd,100.0,21.0,0.0,0.0,100.0,35.0,55.0,21.0,1.0,21.0,1.08e-07,39.2
SRR5098498,150586,fITS7_2_fwd,94.737,19.0,1.0,0.0,100.0,35.0,53.0,19.0,1.0,19.0,1.6e-05,32.8
SRR5098498,150586,gITS7_2_fwd,89.474,19.0,2.0,0.0,100.0,35.0,53.0,19.0,1.0,19.0,5.57e-05,30.1
SRR5098499,94341,ITS86F_2_fwd,90.476,21.0,2.0,0.0,100.0,31.0,51.0,21.0,1.0,21.0,5.57e-05,30.1
SRR5098500,103290,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SRR5098501,90938,ITS86F_2_fwd,100.0,21.0,0.0,0.0,100.0,35.0,55.0,21.0,1.0,21.0,1.08e-07,39.2
SRR5098501,90938,fITS7_2_fwd,94.737,19.0,1.0,0.0,100.0,35.0,53.0,19.0,1.0,19.0,1.6e-05,32.8
SRR5098501,90938,gITS7_2_fwd,89.474,19.0,2.0,0.0,100.0,35.0,53.0,19.0,1.0,19.0,5.57e-05,30.1
SRR5098502,3622,ITS86F_2_fwd,100.0,21.0,0.0,0.0,100.0,35.0,55.0,21.0,1.0,21.0,1.08e-07,39.2
SRR5098502,3622,fITS7_2_fwd,94.737,19.0,1.0,0.0,100.0,35.0,53.0,19.0,1.0,19.0,1.6e-05,32.8
SRR5098502,3622,gITS7_2_fwd,89.474,19.0,2.0,0.0,100.0,35.0,53.0,19.0,1.0,19.0,5.57e-05,30.1
SRR5098503,83817,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SRR5098504,3956,ITS86F_2_fwd,100.0,21.0,0.0,0.0,100.0,35.0,55.0,21.0,1.0,21.0,1.08e-07,39.2
SRR5098504,3956,fITS7_2_fwd,94.737,19.0,1.0,0.0,100.0,35.0,53.0,19.0,1.0,19.0,1.6e-05,32.8
SRR5098504,3956,gITS7_2_fwd,89.474,19.0,2.0,0.0,100.0,35.0,53.0,19.0,1.0,19.0,5.57e-05,30.1
SRR5098506,36477,ITS86F_2_fwd,100.0,21.0,0.0,0.0,79.0,35.0,55.0,21.0,1.0,21.0,8.25e-08,39.2
SRR5098506,36477,fITS7_2_fwd,94.737,19.0,1.0,0.0,79.0,35.0,53.0,19.0,1.0,19.0,1.22e-05,32.8
SRR5098506,36477,gITS7_2_fwd,89.474,19.0,2.0,0.0,79.0,35.0,53.0,19.0,1.0,19.0,4.27e-05,30.1
SRR5098507,42025,ITS86F_2_fwd,100.0,21.0,0.0,0.0,67.0,35.0,55.0,21.0,1.0,21.0,6.82e-08,39.2
SRR5098507,42025,fITS7_2_fwd,94.737,19.0,1.0,0.0,67.0,35.0,53.0,19.0,1.0,19.0,1.01e-05,32.8
SRR5098507,42025,gITS7_2_fwd,89.474,19.0,2.0,0.0,67.0,35.0,53.0,19.0,1.0,19.0,3.53e-05,30.1
SRR5098508,5296,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SRR5098510,14327,ITS86F_2_fwd,100.0,21.0,0.0,0.0,100.0,35.0,55.0,21.0,1.0,21.0,1.08e-07,39.2
SRR5098510,14327,fITS7_2_fwd,94.737,19.0,1.0,0.0,100.0,35.0,53.0,19.0,1.0,19.0,1.6e-05,32.8
SRR5098510,14327,gITS7_2_fwd,89.474,19.0,2.0,0.0,100.0,35.0,53.0,19.0,1.0,19.0,5.57e-05,30.1
SRR5098511,56050,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SRR5098515,23803,ITS86F_2_fwd,100.0,21.0,0.0,0.0,69.0,35.0,55.0,21.0,1.0,21.0,7.06e-08,39.2
SRR5098515,23803,fITS7_2_fwd,94.737,19.0,1.0,0.0,69.0,35.0,53.0,19.0,1.0,19.0,1.05e-05,32.8
SRR5098515,23803,gITS7_2_fwd,89.474,19.0,2.0,0.0,69.0,35.0,53.0,19.0,1.0,19.0,3.65e-05,30.1
SRR5098516,13202,ITS86F_2_fwd,100.0,21.0,0.0,0.0,100.0,35.0,55.0,21.0,1.0,21.0,1.08e-07,39.2
SRR5098516,13202,fITS7_2_fwd,94.737,19.0,1.0,0.0,100.0,35.0,53.0,19.0,1.0,19.0,1.6e-05,32.8
SRR5098516,13202,gITS7_2_fwd,89.474,19.0,2.0,0.0,100.0,35.0,53.0,19.0,1.0,19.0,5.57e-05,30.1
SRR5098517,41981,ITS86F_2_fwd,100.0,21.0,0.0,0.0,80.0,35.0,55.0,21.0,1.0,21.0,8.37e-08,39.2
SRR5098517,41981,fITS7_2_fwd,94.737,19.0,1.0,0.0,80.0,35.0,53.0,19.0,1.0,19.0,1.24e-05,32.8
SRR5098517,41981,gITS7_2_fwd,89.474,19.0,2.0,0.0,80.0,35.0,53.0,19.0,1.0,19.0,4.34e-05,30.1
SRR5098518,11393,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SRR5098519,3825,ITS86F_2_fwd,100.0,21.0,0.0,0.0,69.0,35.0,55.0,21.0,1.0,21.0,7.06e-08,39.2
SRR5098519,3825,fITS7_2_fwd,94.737,19.0,1.0,0.0,69.0,35.0,53.0,19.0,1.0,19.0,1.05e-05,32.8
SRR5098519,3825,gITS7_2_fwd,89.474,19.0,2.0,0.0,69.0,35.0,53.0,19.0,1.0,19.0,3.65e-05,30.1
SRR5098520,34697,ITS86F_2_fwd,100.0,21.0,0.0,0.0,100.0,35.0,55.0,21.0,1.0,21.0,1.08e-07,39.2
SRR5098520,34697,fITS7_2_fwd,94.737,19.0,1.0,0.0,100.0,35.0,53.0,19.0,1.0,19.0,1.6e-05,32.8
SRR5098520,34697,gITS7_2_fwd,89.474,19.0,2.0,0.0,100.0,35.0,53.0,19.0,1.0,19.0,5.57e-05,30.1
SRR5098521,29431,ITS86F_2_fwd,100.0,21.0,0.0,0.0,100.0,35.0,55.0,21.0,1.0,21.0,1.08e-07,39.2
SRR5098521,29431,fITS7_2_fwd,94.737,19.0,1.0,0.0,100.0,35.0,53.0,19.0,1.0,19.0,1.6e-05,32.8
SRR5098521,29431,gITS7_2_fwd,89.474,19.0,2.0,0.0,100.0,35.0,53.0,19.0,1.0,19.0,5.57e-05,30.1
SRR5098522,2093,ITS86F_2_fwd,100.0,21.0,0.0,0.0,100.0,35.0,55.0,21.0,1.0,21.0,1.08e-07,39.2
SRR5098522,2093,fITS7_2_fwd,94.737,19.0,1.0,0.0,100.0,35.0,53.0,19.0,1.0,19.0,1.6e-05,32.8
SRR5098522,2093,gITS7_2_fwd,89.474,19.0,2.0,0.0,100.0,35.0,53.0,19.0,1.0,19.0,5.57e-05,30.1
SRR5098523,28944,ITS86F_2_fwd,100.0,21.0,0.0,0.0,86.0,35.0,55.0,21.0,1.0,21.0,9.09e-08,39.2
SRR5098523,28944,fITS7_2_fwd,94.737,19.0,1.0,0.0,86.0,35.0,53.0,19.0,1.0,19.0,1.35e-05,32.8
SRR5098523,28944,gITS7_2_fwd,89.474,19.0,2.0,0.0,86.0,35.0,53.0,19.0,1.0,19.0,4.71e-05,30.1
SRR5098524,39255,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SRR5098526,39107,ITS86F_2_fwd,100.0,21.0,0.0,0.0,100.0,35.0,55.0,21.0,1.0,21.0,1.08e-07,39.2
SRR5098526,39107,fITS7_2_fwd,94.737,19.0,1.0,0.0,100.0,35.0,53.0,19.0,1.0,19.0,1.6e-05,32.8
SRR5098526,39107,gITS7_2_fwd,89.474,19.0,2.0,0.0,100.0,35.0,53.0,19.0,1.0,19.0,5.57e-05,30.1
SRR5098527,35187,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SRR5098529,11290,ITS86F_2_fwd,100.0,21.0,0.0,0.0,80.0,35.0,55.0,21.0,1.0,21.0,8.37e-08,39.2
SRR5098529,11290,fITS7_2_fwd,94.737,19.0,1.0,0.0,80.0,35.0,53.0,19.0,1.0,19.0,1.24e-05,32.8
SRR5098529,11290,gITS7_2_fwd,89.474,19.0,2.0,0.0,80.0,35.0,53.0,19.0,1.0,19.0,4.34e-05,30.1
SRR5098531,5314,ITS86F_2_fwd,100.0,21.0,0.0,0.0,100.0,35.0,55.0,21.0,1.0,21.0,1.08e-07,39.2
SRR5098531,5314,fITS7_2_fwd,94.737,19.0,1.0,0.0,100.0,35.0,53.0,19.0,1.0,19.0,1.6e-05,32.8
SRR5098531,5314,gITS7_2_fwd,89.474,19.0,2.0,0.0,100.0,35.0,53.0,19.0,1.0,19.0,5.57e-05,30.1
SRR5098533,30626,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SRR5098534,55202,ITS86F_2_fwd,100.0,21.0,0.0,0.0,100.0,35.0,55.0,21.0,1.0,21.0,1.08e-07,39.2
SRR5098534,55202,fITS7_2_fwd,94.737,19.0,1.0,0.0,100.0,35.0,53.0,19.0,1.0,19.0,1.6e-05,32.8
SRR5098534,55202,gITS7_2_fwd,89.474,19.0,2.0,0.0,100.0,35.0,53.0,19.0,1.0,19.0,5.57e-05,30.1
SRR5098535,14388,ITS86F_2_fwd,100.0,21.0,0.0,0.0,100.0,35.0,55.0,21.0,1.0,21.0,1.08e-07,39.2
SRR5098535,14388,fITS7_2_fwd,94.737,19.0,1.0,0.0,100.0,35.0,53.0,19.0,1.0,19.0,1.6e-05,32.8
SRR5098535,14388,gITS7_2_fwd,89.474,19.0,2.0,0.0,100.0,35.0,53.0,19.0,1.0,19.0,5.57e-05,30.1
SRR5098536,20940,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SRR5098537,8623,ITS86F_2_fwd,100.0,21.0,0.0,0.0,80.0,35.0,55.0,21.0,1.0,21.0,8.37e-08,39.2
SRR5098537,8623,fITS7_2_fwd,94.737,19.0,1.0,0.0,80.0,35.0,53.0,19.0,1.0,19.0,1.24e-05,32.8
SRR5098537,8623,gITS7_2_fwd,89.474,19.0,2.0,0.0,80.0,35.0,53.0,19.0,1.0,19.0,4.34e-05,30.1
SRR5098538,9139,ITS86F_2_fwd,100.0,21.0,0.0,0.0,80.0,35.0,55.0,21.0,1.0,21.0,8.37e-08,39.2
SRR5098538,9139,fITS7_2_fwd,94.737,19.0,1.0,0.0,80.0,35.0,53.0,19.0,1.0,19.0,1.24e-05,32.8
SRR5098538,9139,gITS7_2_fwd,89.474,19.0,2.0,0.0,80.0,35.0,53.0,19.0,1.0,19.0,4.34e-05,30.1
SRR5098539,68880,ITS86F_2_fwd,100.0,21.0,0.0,0.0,100.0,35.0,55.0,21.0,1.0,21.0,1.08e-07,39.2
SRR5098539,68880,fITS7_2_fwd,94.737,19.0,1.0,0.0,100.0,35.0,53.0,19.0,1.0,19.0,1.6e-05,32.8
SRR5098539,68880,gITS7_2_fwd,89.474,19.0,2.0,0.0,100.0,35.0,53.0,19.0,1.0,19.0,5.57e-05,30.1
SRR5098540,20120,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SRR5098541,46095,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SRR5098542,5760,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SRR5098543,16181,ITS86F_2_fwd,100.0,21.0,0.0,0.0,100.0,35.0,55.0,21.0,1.0,21.0,1.08e-07,39.2
SRR5098543,16181,fITS7_2_fwd,94.737,19.0,1.0,0.0,100.0,35.0,53.0,19.0,1.0,19.0,1.6e-05,32.8
SRR5098543,16181,gITS7_2_fwd,89.474,19.0,2.0,0.0,100.0,35.0,53.0,19.0,1.0,19.0,5.57e-05,30.1
SRR5098544,21797,ITS86F_2_fwd,100.0,21.0,0.0,0.0,80.0,35.0,55.0,21.0,1.0,21.0,8.37e-08,39.2
SRR5098544,21797,fITS7_2_fwd,94.737,19.0,1.0,0.0,80.0,35.0,53.0,19.0,1.0,19.0,1.24e-05,32.8
SRR5098544,21797,gITS7_2_fwd,89.474,19.0,2.0,0.0,80.0,35.0,53.0,19.0,1.0,19.0,4.34e-05,30.1
