query_id,query_reads_count,subject_id,%_identity,alignment_length,mismatches,gap_opens,query_length,q_start,q_end,subject_length,s_start,s_end,evalue,bit_score
F2NL2341,44655,LR0B_2_rev,94.737,19,1,0,66,38,56,19,1,19,3.47e-05,31.0
F2NL2344,48019,ITS4_2_rev,100.0,20,0,0,27,8,27,20,1,20,8.31e-08,37.4
F2NL2344,48019,ITS4-Fun_2_rev,100.0,19,0,0,27,9,27,27,3,21,2.9e-07,35.6
F2NL2344,48019,ITS4ngs_2_rev,95.0,20,1,0,27,8,27,20,1,20,1.01e-06,34.6
F2NL2345,44243,ITS4_2_rev,100.0,20,0,0,26,7,26,20,1,20,7.85e-08,37.4
F2NL2345,44243,ITS4-Fun_2_rev,100.0,19,0,0,26,8,26,27,3,21,2.74e-07,35.6
F2NL2345,44243,ITS4ngs_2_rev,95.0,20,1,0,26,7,26,20,1,20,9.56e-07,34.6
F2NL2349,47950,ITS4-Fun_2_rev,100.0,23,0,0,100,8,30,27,3,25,8.83e-09,42.8
F2NL2349,47950,ITS4_2_rev,100.0,20,0,0,100,7,26,20,1,20,3.76e-07,37.4
F2NL2349,47950,ITS4ngs_2_rev,95.0,20,1,0,100,7,26,20,1,20,4.58e-06,34.6
F2NL2355,45367,ITS4-Fun_2_rev,96.0,25,1,0,67,10,34,27,3,27,5.59e-09,43.7
F2NL2355,45367,ITS4_2_rev,100.0,20,0,0,67,9,28,20,1,20,2.38e-07,37.4
F2NL2355,45367,ITS4ngs_2_rev,95.0,20,1,0,67,9,28,20,1,20,2.9e-06,34.6
F2NL2364,38119,ITS4-Fun_2_rev,96.0,25,1,0,64,10,34,27,3,27,5.3e-09,43.7
F2NL2364,38119,ITS4_2_rev,100.0,20,0,0,64,9,28,20,1,20,2.25e-07,37.4
F2NL2364,38119,ITS4ngs_2_rev,95.0,20,1,0,64,9,28,20,1,20,2.75e-06,34.6
F2NL2364,38119,LR0B_2_rev,94.737,19,1,0,64,41,59,19,1,19,3.34e-05,31.0
F2NL2368,69639,ITS4-Fun_2_rev,96.0,25,1,0,61,7,31,27,3,27,5.01e-09,43.7
F2NL2368,69639,ITS4_2_rev,100.0,20,0,0,61,6,25,20,1,20,2.13e-07,37.4
F2NL2368,69639,ITS4ngs_2_rev,95.0,20,1,0,61,6,25,20,1,20,2.59e-06,34.6
F2NL2369,34772,ITS4-Fun_2_rev,100.0,23,0,0,100,10,32,27,3,25,8.83e-09,42.8
F2NL2369,34772,ITS4_2_rev,100.0,20,0,0,100,9,28,20,1,20,3.76e-07,37.4
F2NL2369,34772,ITS4ngs_2_rev,95.0,20,1,0,100,9,28,20,1,20,4.58e-06,34.6
F2NL2370,53649,ITS4-Fun_2_rev,96.0,25,1,0,100,10,34,27,3,27,8.83e-09,43.7
F2NL2370,53649,ITS4_2_rev,100.0,20,0,0,100,9,28,20,1,20,3.76e-07,37.4
F2NL2370,53649,ITS4ngs_2_rev,95.0,20,1,0,100,9,28,20,1,20,4.58e-06,34.6
F2NL2370,53649,LR0B_2_rev,94.737,19,1,0,100,41,59,19,1,19,5.57e-05,31.0
F2NL2372,32708,ITS4-Fun_2_rev,96.0,25,1,0,63,9,33,27,3,27,5.2e-09,43.7
F2NL2372,32708,ITS4_2_rev,100.0,20,0,0,63,8,27,20,1,20,2.21e-07,37.4
F2NL2372,32708,ITS4ngs_2_rev,95.0,20,1,0,63,8,27,20,1,20,2.69e-06,34.6
F2NL2373,35380,ITS4-Fun_2_rev,100.0,23,0,0,100,10,32,27,3,25,8.83e-09,42.8
F2NL2373,35380,ITS4_2_rev,100.0,20,0,0,100,9,28,20,1,20,3.76e-07,37.4
F2NL2373,35380,ITS4ngs_2_rev,95.0,20,1,0,100,9,28,20,1,20,4.58e-06,34.6
F2NL2376,56932,ITS4-Fun_2_rev,100.0,23,0,0,100,9,31,27,3,25,8.83e-09,42.8
F2NL2376,56932,ITS4_2_rev,100.0,20,0,0,100,8,27,20,1,20,3.76e-07,37.4
F2NL2376,56932,ITS4ngs_2_rev,95.0,20,1,0,100,8,27,20,1,20,4.58e-06,34.6
F2NL2379,68892,ITS4-Fun_2_rev,100.0,23,0,0,71,7,29,27,3,25,5.99e-09,42.8
F2NL2379,68892,ITS4_2_rev,100.0,20,0,0,71,6,25,20,1,20,2.55e-07,37.4
F2NL2379,68892,ITS4ngs_2_rev,95.0,20,1,0,71,6,25,20,1,20,3.1e-06,34.6
F2NL2381,54255,ITS4-Fun_2_rev,100.0,21,0,0,30,10,30,27,3,23,2.78e-08,39.2
F2NL2381,54255,ITS4_2_rev,100.0,20,0,0,30,9,28,20,1,20,9.7e-08,37.4
F2NL2381,54255,ITS4ngs_2_rev,95.0,20,1,0,30,9,28,20,1,20,1.18e-06,34.6
F2NL2386,67151,ITS4-Fun_2_rev,96.0,25,1,0,62,8,32,27,3,27,5.1e-09,43.7
F2NL2386,67151,ITS4_2_rev,100.0,20,0,0,62,7,26,20,1,20,2.17e-07,37.4
F2NL2386,67151,ITS4ngs_2_rev,95.0,20,1,0,62,7,26,20,1,20,2.64e-06,34.6
F2NL2388,65027,ITS4_2_rev,100.0,19,0,0,25,7,25,20,1,19,3e-07,35.6
F2NL2388,65027,ITS4-Fun_2_rev,100.0,18,0,0,25,8,25,27,3,20,1.05e-06,33.7
F2NL2388,65027,ITS4ngs_2_rev,94.737,19,1,0,25,7,25,20,1,19,3.66e-06,32.8
F2NL2390,56815,ITS4-Fun_2_rev,100.0,23,0,0,100,9,31,27,3,25,8.83e-09,42.8
F2NL2390,56815,ITS4_2_rev,100.0,20,0,0,100,8,27,20,1,20,3.76e-07,37.4
F2NL2390,56815,ITS4ngs_2_rev,95.0,20,1,0,100,8,27,20,1,20,4.58e-06,34.6
F2NL2391,46110,ITS4-Fun_2_rev,100.0,23,0,0,100,10,32,27,3,25,8.83e-09,42.8
F2NL2391,46110,ITS4_2_rev,100.0,20,0,0,100,9,28,20,1,20,3.76e-07,37.4
F2NL2391,46110,ITS4ngs_2_rev,95.0,20,1,0,100,9,28,20,1,20,4.58e-06,34.6
F2NL2392,54458,ITS4-Fun_2_rev,96.0,25,1,0,67,10,34,27,3,27,5.59e-09,43.7
F2NL2392,54458,ITS4_2_rev,100.0,20,0,0,67,9,28,20,1,20,2.38e-07,37.4
F2NL2392,54458,ITS4ngs_2_rev,95.0,20,1,0,67,9,28,20,1,20,2.9e-06,34.6
F2NL2392,54458,LR0B_2_rev,94.737,19,1,0,67,41,59,19,1,19,3.53e-05,31.0
F2NL2393,45614,ITS4-Fun_2_rev,96.0,25,1,0,100,9,33,27,3,27,8.83e-09,43.7
F2NL2393,45614,ITS4_2_rev,100.0,20,0,0,100,8,27,20,1,20,3.76e-07,37.4
F2NL2393,45614,ITS4ngs_2_rev,95.0,20,1,0,100,8,27,20,1,20,4.58e-06,34.6
F2NL2393,45614,LR0B_2_rev,94.737,19,1,0,100,40,58,19,1,19,5.57e-05,31.0
F2NL2400,36615,ITS4-Fun_2_rev,96.0,25,1,0,63,9,33,27,3,27,5.2e-09,43.7
F2NL2400,36615,ITS4_2_rev,100.0,20,0,0,63,8,27,20,1,20,2.21e-07,37.4
F2NL2400,36615,ITS4ngs_2_rev,95.0,20,1,0,63,8,27,20,1,20,2.69e-06,34.6
F2NL2400,36615,LR0B_2_rev,94.737,19,1,0,63,40,58,19,1,19,3.28e-05,31.0
F2NL2403,70366,ITS4-Fun_2_rev,96.0,25,1,0,61,7,31,27,3,27,5.01e-09,43.7
F2NL2403,70366,ITS4_2_rev,100.0,20,0,0,61,6,25,20,1,20,2.13e-07,37.4
F2NL2403,70366,ITS4ngs_2_rev,95.0,20,1,0,61,6,25,20,1,20,2.59e-06,34.6
F2NL2403,70366,LR0B_2_rev,94.737,19,1,0,61,38,56,19,1,19,3.16e-05,31.0
F2NL2407,72314,ITS4-Fun_2_rev,100.0,23,0,0,65,7,29,27,3,25,5.4e-09,42.8
F2NL2407,72314,ITS4_2_rev,100.0,20,0,0,65,6,25,20,1,20,2.3e-07,37.4
F2NL2407,72314,ITS4ngs_2_rev,95.0,20,1,0,65,6,25,20,1,20,2.8e-06,34.6
F2NL2408,51133,ITS4-Fun_2_rev,100.0,23,0,0,100,10,32,27,3,25,8.83e-09,42.8
F2NL2408,51133,ITS4_2_rev,100.0,20,0,0,100,9,28,20,1,20,3.76e-07,37.4
F2NL2408,51133,ITS4ngs_2_rev,95.0,20,1,0,100,9,28,20,1,20,4.58e-06,34.6
F2NL2409,65005,ITS4-Fun_2_rev,100.0,23,0,0,100,9,31,27,3,25,8.83e-09,42.8
F2NL2409,65005,ITS4_2_rev,100.0,20,0,0,100,8,27,20,1,20,3.76e-07,37.4
F2NL2409,65005,ITS4ngs_2_rev,95.0,20,1,0,100,8,27,20,1,20,4.58e-06,34.6
F2NL2410,45834,ITS4-Fun_2_rev,100.0,23,0,0,100,10,32,27,3,25,8.83e-09,42.8
F2NL2410,45834,ITS4_2_rev,100.0,20,0,0,100,9,28,20,1,20,3.76e-07,37.4
F2NL2410,45834,ITS4ngs_2_rev,95.0,20,1,0,100,9,28,20,1,20,4.58e-06,34.6
F2NL2413,67868,ITS4-Fun_2_rev,100.0,23,0,0,37,8,30,27,3,25,3.04e-09,42.8
F2NL2413,67868,ITS4_2_rev,100.0,20,0,0,37,7,26,20,1,20,1.29e-07,37.4
F2NL2413,67868,ITS4ngs_2_rev,95.0,20,1,0,37,7,26,20,1,20,1.58e-06,34.6
F2NL2414,37888,ITS4-Fun_2_rev,100.0,23,0,0,100,9,31,27,3,25,8.83e-09,42.8
F2NL2414,37888,ITS4_2_rev,100.0,20,0,0,100,8,27,20,1,20,3.76e-07,37.4
F2NL2414,37888,ITS4ngs_2_rev,95.0,20,1,0,100,8,27,20,1,20,4.58e-06,34.6
F2NL2418,47085,ITS4-Fun_2_rev,96.0,25,1,0,100,7,31,27,3,27,8.83e-09,43.7
F2NL2418,47085,ITS4_2_rev,100.0,20,0,0,100,6,25,20,1,20,3.76e-07,37.4
F2NL2418,47085,ITS4ngs_2_rev,95.0,20,1,0,100,6,25,20,1,20,4.58e-06,34.6
F2NL2419,69878,ITS4_2_rev,100.0,20,0,0,27,8,27,20,1,20,8.31e-08,37.4
F2NL2419,69878,ITS4-Fun_2_rev,100.0,19,0,0,27,9,27,27,3,21,2.9e-07,35.6
F2NL2419,69878,ITS4ngs_2_rev,95.0,20,1,0,27,8,27,20,1,20,1.01e-06,34.6
F2NL2423,62451,ITS4-Fun_2_rev,100.0,23,0,0,62,8,30,27,3,25,5.1e-09,42.8
F2NL2423,62451,ITS4_2_rev,100.0,20,0,0,62,7,26,20,1,20,2.17e-07,37.4
F2NL2423,62451,ITS4ngs_2_rev,95.0,20,1,0,62,7,26,20,1,20,2.64e-06,34.6
F2NL2424,70838,ITS4_2_rev,100.0,20,0,0,26,7,26,20,1,20,7.85e-08,37.4
F2NL2424,70838,ITS4-Fun_2_rev,100.0,19,0,0,26,8,26,27,3,21,2.74e-07,35.6
F2NL2424,70838,ITS4ngs_2_rev,95.0,20,1,0,26,7,26,20,1,20,9.56e-07,34.6
F2NL2431,73466,ITS4-Fun_2_rev,96.0,25,1,0,69,10,34,27,3,27,5.79e-09,43.7
F2NL2431,73466,ITS4_2_rev,100.0,20,0,0,69,9,28,20,1,20,2.46e-07,37.4
F2NL2431,73466,ITS4ngs_2_rev,95.0,20,1,0,69,9,28,20,1,20,3e-06,34.6
F2NL2432,59560,ITS4-Fun_2_rev,96.0,25,1,0,64,7,31,27,3,27,5.3e-09,43.7
F2NL2432,59560,ITS4_2_rev,100.0,20,0,0,64,6,25,20,1,20,2.25e-07,37.4
F2NL2432,59560,ITS4ngs_2_rev,95.0,20,1,0,64,6,25,20,1,20,2.75e-06,34.6
F2NL2433,38145,ITS4-Fun_2_rev,96.0,25,1,0,65,9,33,27,3,27,5.4e-09,43.7
F2NL2433,38145,ITS4_2_rev,100.0,20,0,0,65,8,27,20,1,20,2.3e-07,37.4
F2NL2433,38145,ITS4ngs_2_rev,95.0,20,1,0,65,8,27,20,1,20,2.8e-06,34.6
F2NL2438,30408,ITS4-Fun_2_rev,96.0,25,1,0,100,10,34,27,3,27,8.83e-09,43.7
F2NL2438,30408,ITS4_2_rev,100.0,20,0,0,100,9,28,20,1,20,3.76e-07,37.4
F2NL2438,30408,ITS4ngs_2_rev,95.0,20,1,0,100,9,28,20,1,20,4.58e-06,34.6
F2NL2438,30408,LR0B_2_rev,94.737,19,1,0,100,41,59,19,1,19,5.57e-05,31.0
F2NL2439,47185,ITS4-Fun_2_rev,96.0,25,1,0,63,9,33,27,3,27,5.2e-09,43.7
F2NL2439,47185,ITS4_2_rev,100.0,20,0,0,63,8,27,20,1,20,2.21e-07,37.4
F2NL2439,47185,LR0B_2_rev,100.0,19,0,0,63,40,58,19,1,19,7.72e-07,35.6
F2NL2439,47185,ITS4ngs_2_rev,95.0,20,1,0,63,8,27,20,1,20,2.69e-06,34.6
F2NL2439,47185,ITS4-Seb_2_rev,94.118,17,1,0,63,34,50,19,1,17,0.000115,29.2
F2NL2442,41679,ITS4-Fun_2_rev,96.0,25,1,0,63,9,33,27,3,27,5.2e-09,43.7
F2NL2442,41679,ITS4_2_rev,100.0,20,0,0,63,8,27,20,1,20,2.21e-07,37.4
F2NL2442,41679,ITS4ngs_2_rev,95.0,20,1,0,63,8,27,20,1,20,2.69e-06,34.6
F2NL2444,55701,ITS4_2_rev,100.0,20,0,0,28,9,28,20,1,20,8.77e-08,37.4
F2NL2444,55701,ITS4-Fun_2_rev,100.0,19,0,0,28,10,28,27,3,21,3.06e-07,35.6
F2NL2444,55701,ITS4ngs_2_rev,95.0,20,1,0,28,9,28,20,1,20,1.07e-06,34.6
F2NL2445,68383,ITS4-Fun_2_rev,100.0,23,0,0,64,10,32,27,3,25,5.3e-09,42.8
F2NL2445,68383,ITS4_2_rev,100.0,20,0,0,64,9,28,20,1,20,2.25e-07,37.4
F2NL2445,68383,ITS4ngs_2_rev,95.0,20,1,0,64,9,28,20,1,20,2.75e-06,34.6
F2NL2446,32669,ITS4-Fun_2_rev,100.0,23,0,0,100,9,31,27,3,25,8.83e-09,42.8
F2NL2446,32669,ITS4_2_rev,100.0,20,0,0,100,8,27,20,1,20,3.76e-07,37.4
F2NL2446,32669,ITS4ngs_2_rev,95.0,20,1,0,100,8,27,20,1,20,4.58e-06,34.6
F2NL2450,29696,ITS4_2_rev,100.0,20,0,0,32,8,27,20,1,20,1.06e-07,37.4
F2NL2450,29696,ITS4-Fun_2_rev,100.0,19,0,0,32,9,27,27,3,21,3.71e-07,35.6
F2NL2450,29696,ITS4ngs_2_rev,95.0,20,1,0,32,8,27,20,1,20,1.29e-06,34.6
F2NL2452,54596,ITS4-Fun_2_rev,100.0,23,0,0,73,8,30,27,3,25,6.18e-09,42.8
F2NL2452,54596,ITS4_2_rev,100.0,20,0,0,73,7,26,20,1,20,2.63e-07,37.4
F2NL2452,54596,ITS4ngs_2_rev,95.0,20,1,0,73,7,26,20,1,20,3.2e-06,34.6
F2NL2455,40750,ITS4-Fun_2_rev,100.0,23,0,0,91,9,31,27,3,25,7.95e-09,42.8
F2NL2455,40750,ITS4_2_rev,100.0,20,0,0,91,8,27,20,1,20,3.38e-07,37.4
F2NL2455,40750,ITS4ngs_2_rev,95.0,20,1,0,91,8,27,20,1,20,4.12e-06,34.6
F2NL2456,40385,ITS4-Fun_2_rev,100.0,23,0,0,75,10,32,27,3,25,6.38e-09,42.8
F2NL2456,40385,ITS4_2_rev,100.0,20,0,0,75,9,28,20,1,20,2.71e-07,37.4
F2NL2456,40385,ITS4ngs_2_rev,95.0,20,1,0,75,9,28,20,1,20,3.31e-06,34.6
F2NL2458,47832,ITS4-Fun_2_rev,100.0,20,0,0,29,10,29,27,3,22,9.24e-08,37.4
F2NL2458,47832,ITS4_2_rev,100.0,20,0,0,29,9,28,20,1,20,9.24e-08,37.4
F2NL2458,47832,ITS4ngs_2_rev,95.0,20,1,0,29,9,28,20,1,20,1.13e-06,34.6
F2NL2459,73379,ITS4_2_rev,100.0,20,0,0,34,8,27,20,1,20,1.15e-07,37.4
F2NL2459,73379,ITS4-Fun_2_rev,100.0,19,0,0,34,9,27,27,3,21,4.03e-07,35.6
F2NL2459,73379,ITS4ngs_2_rev,95.0,20,1,0,34,8,27,20,1,20,1.41e-06,34.6
F2NL2461,54592,ITS4_2_rev,100.0,20,0,0,27,8,27,20,1,20,8.31e-08,37.4
F2NL2461,54592,ITS4-Fun_2_rev,100.0,19,0,0,27,9,27,27,3,21,2.9e-07,35.6
F2NL2461,54592,ITS4ngs_2_rev,95.0,20,1,0,27,8,27,20,1,20,1.01e-06,34.6
F2NL2465,36444,ITS4-Fun_2_rev,96.0,25,1,0,45,8,32,27,3,27,3.91e-09,43.7
F2NL2465,36444,ITS4_2_rev,100.0,20,0,0,45,7,26,20,1,20,1.66e-07,37.4
F2NL2465,36444,ITS4ngs_2_rev,95.0,20,1,0,45,7,26,20,1,20,2.03e-06,34.6
F2NL2467,56856,ITS4-Fun_2_rev,100.0,23,0,0,75,8,30,27,3,25,6.38e-09,42.8
F2NL2467,56856,ITS4_2_rev,100.0,20,0,0,75,7,26,20,1,20,2.71e-07,37.4
F2NL2467,56856,ITS4ngs_2_rev,95.0,20,1,0,75,7,26,20,1,20,3.31e-06,34.6
F2NL2473,56574,ITS4-Fun_2_rev,100.0,23,0,0,72,10,32,27,3,25,6.09e-09,42.8
F2NL2473,56574,ITS4_2_rev,100.0,20,0,0,72,9,28,20,1,20,2.59e-07,37.4
F2NL2473,56574,ITS4ngs_2_rev,95.0,20,1,0,72,9,28,20,1,20,3.15e-06,34.6
F2NL2477,72265,ITS4_2_rev,100.0,20,0,0,27,8,27,20,1,20,8.31e-08,37.4
F2NL2477,72265,ITS4-Fun_2_rev,100.0,19,0,0,27,9,27,27,3,21,2.9e-07,35.6
F2NL2477,72265,ITS4ngs_2_rev,95.0,20,1,0,27,8,27,20,1,20,1.01e-06,34.6
F2NL2480,71898,ITS4-Fun_2_rev,96.0,25,1,0,44,7,31,27,3,27,3.8e-09,43.7
F2NL2480,71898,ITS4_2_rev,100.0,20,0,0,44,6,25,20,1,20,1.62e-07,37.4
F2NL2480,71898,ITS4ngs_2_rev,95.0,20,1,0,44,6,25,20,1,20,1.97e-06,34.6
F2NL2481,38371,ITS4-Fun_2_rev,96.0,25,1,0,68,9,33,27,3,27,5.69e-09,43.7
F2NL2481,38371,ITS4_2_rev,100.0,20,0,0,68,8,27,20,1,20,2.42e-07,37.4
F2NL2481,38371,ITS4ngs_2_rev,95.0,20,1,0,68,8,27,20,1,20,2.95e-06,34.6
F2NL2483,47603,ITS4-Fun_2_rev,96.0,25,1,0,100,8,32,27,3,27,8.83e-09,43.7
F2NL2483,47603,ITS4_2_rev,100.0,20,0,0,100,7,26,20,1,20,3.76e-07,37.4
F2NL2483,47603,ITS4ngs_2_rev,95.0,20,1,0,100,7,26,20,1,20,4.58e-06,34.6
F2NL2485,66748,ITS4-Fun_2_rev,100.0,23,0,0,41,8,30,27,3,25,3.48e-09,42.8
F2NL2485,66748,ITS4_2_rev,100.0,20,0,0,41,7,26,20,1,20,1.48e-07,37.4
F2NL2485,66748,ITS4ngs_2_rev,95.0,20,1,0,41,7,26,20,1,20,1.8e-06,34.6
F2NL2490,71667,ITS4-Fun_2_rev,100.0,23,0,0,64,7,29,27,3,25,5.3e-09,42.8
F2NL2490,71667,ITS4_2_rev,100.0,20,0,0,64,6,25,20,1,20,2.25e-07,37.4
F2NL2490,71667,ITS4ngs_2_rev,95.0,20,1,0,64,6,25,20,1,20,2.75e-06,34.6
F2NL2493,72824,ITS4-Fun_2_rev,100.0,23,0,0,61,7,29,27,3,25,5.01e-09,42.8
F2NL2493,72824,ITS4_2_rev,100.0,20,0,0,61,6,25,20,1,20,2.13e-07,37.4
F2NL2493,72824,ITS4ngs_2_rev,95.0,20,1,0,61,6,25,20,1,20,2.59e-06,34.6
F2NL2495,58715,ITS4-Fun_2_rev,100.0,23,0,0,100,7,29,27,3,25,8.83e-09,42.8
F2NL2495,58715,ITS4_2_rev,100.0,20,0,0,100,6,25,20,1,20,3.76e-07,37.4
F2NL2495,58715,ITS4ngs_2_rev,95.0,20,1,0,100,6,25,20,1,20,4.58e-06,34.6
F2NL2497,65400,ITS4_2_rev,100.0,20,0,0,26,7,26,20,1,20,7.85e-08,37.4
F2NL2497,65400,ITS4-Fun_2_rev,100.0,19,0,0,26,8,26,27,3,21,2.74e-07,35.6
F2NL2497,65400,ITS4ngs_2_rev,95.0,20,1,0,26,7,26,20,1,20,9.56e-07,34.6
F2NL2499,50282,ITS4-Fun_2_rev,96.0,25,1,0,67,10,34,27,3,27,5.59e-09,43.7
F2NL2499,50282,ITS4_2_rev,100.0,20,0,0,67,9,28,20,1,20,2.38e-07,37.4
F2NL2499,50282,ITS4ngs_2_rev,95.0,20,1,0,67,9,28,20,1,20,2.9e-06,34.6
F2NL2500,58740,ITS4-Fun_2_rev,100.0,23,0,0,67,8,30,27,3,25,5.59e-09,42.8
F2NL2500,58740,ITS4_2_rev,100.0,20,0,0,67,7,26,20,1,20,2.38e-07,37.4
F2NL2500,58740,ITS4ngs_2_rev,95.0,20,1,0,67,7,26,20,1,20,2.9e-06,34.6
F2NL2508,73481,ITS4_2_rev,100.0,16,0,0,26,8,23,20,1,16,1.17e-05,30.1
F2NL2508,73481,ITS4-Fun_2_rev,100.0,15,0,0,26,9,23,27,3,17,4.07e-05,28.3
F2NL2508,73481,ITS4ngs_2_rev,93.75,16,1,0,26,8,23,20,1,16,0.000142,27.4
F2NL2514,53146,ITS4-Fun_2_rev,100.0,23,0,0,43,10,32,27,3,25,3.69e-09,42.8
F2NL2514,53146,ITS4_2_rev,100.0,20,0,0,43,9,28,20,1,20,1.57e-07,37.4
F2NL2514,53146,ITS4ngs_2_rev,95.0,20,1,0,43,9,28,20,1,20,1.91e-06,34.6
F2NL2515,71726,ITS4-Fun_2_rev,100.0,23,0,0,100,10,32,27,3,25,8.83e-09,42.8
F2NL2515,71726,ITS4_2_rev,100.0,20,0,0,100,9,28,20,1,20,3.76e-07,37.4
F2NL2515,71726,ITS4ngs_2_rev,95.0,20,1,0,100,9,28,20,1,20,4.58e-06,34.6
F2NL2516,55994,ITS4-Fun_2_rev,96.0,25,1,0,85,10,34,27,3,27,7.36e-09,43.7
F2NL2516,55994,ITS4_2_rev,100.0,20,0,0,85,9,28,20,1,20,3.13e-07,37.4
F2NL2516,55994,ITS4ngs_2_rev,95.0,20,1,0,85,9,28,20,1,20,3.81e-06,34.6
F2NL2517,58005,ITS4-Fun_2_rev,100.0,21,0,0,30,10,30,27,3,23,2.78e-08,39.2
F2NL2517,58005,ITS4_2_rev,100.0,20,0,0,30,9,28,20,1,20,9.7e-08,37.4
F2NL2517,58005,ITS4ngs_2_rev,95.0,20,1,0,30,9,28,20,1,20,1.18e-06,34.6
F2NL2519,53978,ITS4-Fun_2_rev,100.0,23,0,0,63,9,31,27,3,25,5.2e-09,42.8
F2NL2519,53978,ITS4_2_rev,100.0,20,0,0,63,8,27,20,1,20,2.21e-07,37.4
F2NL2519,53978,ITS4ngs_2_rev,95.0,20,1,0,63,8,27,20,1,20,2.69e-06,34.6
F2NL2520,68505,ITS4-Fun_2_rev,96.0,25,1,0,64,10,34,27,3,27,5.3e-09,43.7
F2NL2520,68505,ITS4_2_rev,100.0,20,0,0,64,9,28,20,1,20,2.25e-07,37.4
F2NL2520,68505,ITS4ngs_2_rev,95.0,20,1,0,64,9,28,20,1,20,2.75e-06,34.6
F2NL2522,43992,ITS4_2_rev,100.0,20,0,0,27,8,27,20,1,20,8.31e-08,37.4
F2NL2522,43992,ITS4-Fun_2_rev,100.0,19,0,0,27,9,27,27,3,21,2.9e-07,35.6
F2NL2522,43992,ITS4ngs_2_rev,95.0,20,1,0,27,8,27,20,1,20,1.01e-06,34.6
F2NL2523,58704,ITS4-Fun_2_rev,96.0,25,1,0,100,7,31,27,3,27,8.83e-09,43.7
F2NL2523,58704,ITS4_2_rev,100.0,20,0,0,100,6,25,20,1,20,3.76e-07,37.4
F2NL2523,58704,ITS4ngs_2_rev,95.0,20,1,0,100,6,25,20,1,20,4.58e-06,34.6
F2NL2523,58704,LR0B_2_rev,94.737,19,1,0,100,38,56,19,1,19,5.57e-05,31.0
F2NL2524,64809,ITS4-Fun_2_rev,96.0,25,1,0,40,7,31,27,3,27,3.37e-09,43.7
F2NL2524,64809,ITS4_2_rev,100.0,20,0,0,40,6,25,20,1,20,1.43e-07,37.4
F2NL2524,64809,ITS4ngs_2_rev,95.0,20,1,0,40,6,25,20,1,20,1.74e-06,34.6
F2NL2525,67109,ITS4-Fun_2_rev,100.0,23,0,0,66,7,29,27,3,25,5.5e-09,42.8
F2NL2525,67109,ITS4_2_rev,100.0,20,0,0,66,6,25,20,1,20,2.34e-07,37.4
F2NL2525,67109,ITS4ngs_2_rev,95.0,20,1,0,66,6,25,20,1,20,2.85e-06,34.6
F2NL2527,61718,ITS4-Fun_2_rev,100.0,23,0,0,70,8,30,27,3,25,5.89e-09,42.8
F2NL2527,61718,ITS4_2_rev,100.0,20,0,0,70,7,26,20,1,20,2.5e-07,37.4
F2NL2527,61718,ITS4ngs_2_rev,95.0,20,1,0,70,7,26,20,1,20,3.05e-06,34.6
F2NL2528,41812,ITS4-Fun_2_rev,96.0,25,1,0,43,10,34,27,3,27,3.69e-09,43.7
F2NL2528,41812,ITS4_2_rev,100.0,20,0,0,43,9,28,20,1,20,1.57e-07,37.4
F2NL2528,41812,ITS4ngs_2_rev,95.0,20,1,0,43,9,28,20,1,20,1.91e-06,34.6
F2NL2535,49506,ITS4_2_rev,100.0,20,0,0,27,8,27,20,1,20,8.31e-08,37.4
F2NL2535,49506,ITS4-Fun_2_rev,100.0,19,0,0,27,9,27,27,3,21,2.9e-07,35.6
F2NL2535,49506,ITS4ngs_2_rev,95.0,20,1,0,27,8,27,20,1,20,1.01e-06,34.6
F2NL2538,46620,ITS4-Fun_2_rev,100.0,23,0,0,100,8,30,27,3,25,8.83e-09,42.8
F2NL2538,46620,ITS4_2_rev,100.0,20,0,0,100,7,26,20,1,20,3.76e-07,37.4
F2NL2538,46620,ITS4ngs_2_rev,95.0,20,1,0,100,7,26,20,1,20,4.58e-06,34.6
F2NL2541,55533,ITS4-Fun_2_rev,100.0,23,0,0,63,9,31,27,3,25,5.2e-09,42.8
F2NL2541,55533,ITS4_2_rev,100.0,20,0,0,63,8,27,20,1,20,2.21e-07,37.4
F2NL2541,55533,ITS4ngs_2_rev,95.0,20,1,0,63,8,27,20,1,20,2.69e-06,34.6
F2NL2543,52850,ITS4-Fun_2_rev,96.0,25,1,0,100,10,34,27,3,27,8.83e-09,43.7
F2NL2543,52850,ITS4_2_rev,100.0,20,0,0,100,9,28,20,1,20,3.76e-07,37.4
F2NL2543,52850,ITS4ngs_2_rev,95.0,20,1,0,100,9,28,20,1,20,4.58e-06,34.6
F2NL2544,50454,ITS4-Fun_2_rev,96.0,25,1,0,78,8,32,27,3,27,6.67e-09,43.7
F2NL2544,50454,ITS4_2_rev,100.0,20,0,0,78,7,26,20,1,20,2.84e-07,37.4
F2NL2544,50454,ITS4ngs_2_rev,95.0,20,1,0,78,7,26,20,1,20,3.46e-06,34.6
F2NL2544,50454,LR0B_2_rev,94.737,19,1,0,78,39,57,19,1,19,4.21e-05,31.0
F2NL2545,59876,ITS4-Fun_2_rev,100.0,23,0,0,100,7,29,27,3,25,8.83e-09,42.8
F2NL2545,59876,ITS4_2_rev,100.0,20,0,0,100,6,25,20,1,20,3.76e-07,37.4
F2NL2545,59876,ITS4ngs_2_rev,95.0,20,1,0,100,6,25,20,1,20,4.58e-06,34.6
